,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms
236,3,753000,13.8,3018,2,2,529,5301,18.6042665994328,144.8247,-37.8612,3.82514817279959,3.22430512357784
237,2,857000,13.8,3018,2,1,675,5301,19.6892765350185,144.8129,-37.8653,3.82442236031406,4.15140508505877
238,3,1500000,13.8,3018,1,1,929,5301,18.0204388528758,144.832,-37.8651,3.82494698284172,4.84415943097855
239,3,730000,13.8,3018,2,1,70,5301,18.3718849211674,144.8285,-37.868,3.82456163515369,3.30228029975518
240,3,900000,13.8,3018,1,4,697,5301,20.2488524246077,144.8075,-37.871,3.82370415357397,2.52806902953681
241,3,740000,13.8,3018,1,2,604,5301,19.0829426062236,144.8195,-37.8631,3.82481888699024,4.15135657268971
242,4,931000,13.8,3018,2,3,532,5301,17.6071141485029,144.8365,-37.8637,3.82520725655443,4.16937056245505
243,2,535600,13.8,3018,1,1,154,5301,18.4314867648654,144.8272,-37.8646,3.82487072357822,3.30923510050196
244,5,1085000,11.1,3025,3,6,592,5132,15.6805396804044,144.8567,-37.8388,3.82825829571762,4.08215260536603
245,3,781000,11.1,3025,1,2,533,5132,17.6495697988021,144.835,-37.8291,3.82866629129427,3.30309440128708
246,4,857500,11.1,3025,2,2,352.3,5132,5.78688833004661,145.043358,-37.829938,3.83419760360991,1.66020840895121
247,4,960000,11.1,3025,2,2,524.7,5132,5.81798380993553,145.013851,-37.819335,3.83479252602388,3.26914238426584
248,2,421000,11.1,3025,1,1,77,5132,16.0312710464562,144.8529,-37.8351,3.82853223593964,3.26775437345776
249,3,1405000,11.1,3025,1,3,655,5132,15.7495743820301,144.8562,-37.8338,3.82875101100075,4.92186331587174
250,3,683000,11.1,3025,1,2,534,5132,17.6125607604539,144.8355,-37.8284,3.82875035687473,4.07494495558247
251,3,623000,11.1,3025,1,3,540,5132,17.5167400470672,144.8368,-37.8267,3.82895679506803,3.22718418629536
252,3,720000,11.1,3025,2,1,0,5132,15.5428537562704,144.8583,-37.8379,3.82839163907088,4.25545186602186
253,4,780000,11.1,3025,2,2,542.4,5132,5.87096307860553,145.039676,-37.828168,3.83480618642205,3.39256450908019
254,3,720000,11.1,3025,1,2,530.1,5132,5.30879990290393,145.034542,-37.824006,3.83486027713705,3.29659172344636
255,3,705000,11.1,3025,1,2,555.7,5132,5.44302306081566,145.024048,-37.816934,3.83562027743609,2.50123769482962
256,3,588000,11.1,3025,1,1,328,5132,15.7888121826844,144.8555,-37.838,3.82830752153919,4.03922036505901
257,4,720000,11.1,3025,2,2,583.3,5132,5.34199684148319,145.020407,-37.814232,3.83543340617015,4.1200134383756
258,3,710000,11.1,3025,1,3,540,5132,17.4011271017931,144.8378,-37.8294,3.82870994517492,4.07195654664081
259,2,550000,11.1,3025,1,1,600.8,5132,5.17755321793065,145.04417,-37.828282,3.83446283567284,5.85736063534816
260,3,640000,11.1,3025,1,2,510.9,5132,4.73467305314057,145.026457,-37.841966,3.83227350371705,4.16050722433444
261,3,537500,11.1,3025,1,1,287.5,5132,5.1747836548592,145.038386,-37.81849,3.8356312603259,3.30557047341049
262,4,875000,11.1,3025,1,4,559,5132,16.0107432738354,144.8529,-37.8448,3.82755094491185,3.2085684175215
263,3,800000,11.1,3025,1,2,557.5,5132,6.27519446230068,145.045978,-37.815004,3.83671734644354,2.55146199414152
264,3,713500,11.1,3025,1,1,519.3,5132,4.57799860708352,145.049394,-37.867492,3.82970888161036,13.730341710263
265,2,551000,11.1,3025,1,1,654.5,5132,4.68299468591835,145.037142,-37.81465,3.83551967261294,16.8731271248902
266,3,685000,11.1,3025,1,2,532.5,5132,5.49251672456524,145.032407,-37.824257,3.83464854706657,21.540508392112
267,2,640000,11.1,3025,1,1,252,5132,15.3700916582739,144.8602,-37.8397,3.82825973778862,14.8792681996998
268,4,650000,11.1,3025,1,4,558,5132,16.0112621593619,144.8529,-37.8451,3.82752060372413,14.0995717224939
269,3,925000,11.1,3025,1,2,489.1,5132,4.39160076834136,145.031167,-37.867644,3.82861356348062,24.0593930883307
270,3,670000,11.1,3025,1,2,418.8,5132,5.55918003312336,145.035257,-37.824006,3.83487479657498,14.6910587588808
271,3,680000,11.1,3025,1,1,501.2,5132,5.0127332941785,145.015597,-37.821569,3.83491007897138,6.80019699527327
272,3,765000,11.1,3025,1,2,600.6,5132,5.15225383633529,145.028777,-37.823359,3.83504530234127,10.7600436460285
273,3,675000,11.1,3025,2,2,171,5132,15.8205574820695,144.8554,-37.8337,3.82873998577987,15.8392041378563
274,3,708000,11.1,3025,1,2,585,5132,16.1710618739815,144.8523,-37.8258,3.82945767174786,8.25387619125467
275,3,656000,11.1,3025,1,2,516.1,5132,5.19218828029479,145.034427,-37.828246,3.83423002141529,8.12971848832846
276,4,883000,11.1,3025,2,2,389.6,5132,5.48389329799312,145.052048,-37.826992,3.83418909913214,32.4277036268202
277,4,965000,11.1,3025,1,4,851,5132,16.7820097546247,144.8444,-37.8345,3.82836828820257,5.34747322820856
278,4,965000,11.1,3025,1,4,851,5132,6.79638887384908,144.9964,-37.8957,3.8261966397243,8.33555052191429
279,3,870000,11.1,3025,1,2,451.5,5132,5.59180648599405,145.040566,-37.815379,3.83534013932087,20.5992384931799
280,3,681000,11.1,3025,1,2,502.4,5132,4.58736076767483,145.040908,-37.866346,3.82943868462866,7.42636578135317
281,2,522500,11.1,3025,1,1,73.7,5132,6.39540075721683,145.035867,-37.815557,3.8358497712406,8.92756091981985
282,5,972000,11.1,3025,2,2,427.2,5132,6.3391174814642,145.074731,-37.824509,3.83523383262645,21.9763350928893
283,3,590000,11.1,3025,1,2,454.5,5132,5.33183904142909,145.031056,-37.818527,3.8353790918357,13.9192569567918
284,2,450000,11.1,3025,1,1,414,5132,4.62886363552487,145.025621,-37.814177,3.83533456394048,17.0145028499402
285,3,765000,11.1,3025,1,2,600.6,5132,5.15225383633529,145.028777,-37.823359,3.83504530234127,12.8436966661505
286,3,750000,11.1,3025,1,2,509,5132,5.43172429217409,145.030242,-37.824476,3.83463374434877,28.1218785414837
287,3,680000,11.1,3025,1,3,551,5132,16.2549513512246,144.8514,-37.8254,3.8294743743622,23.8512073225878
288,2,510000,11.1,3025,1,1,195.2,5132,4.96732741270604,145.04263,-37.816074,3.83558509447597,12.2117988136607
289,3,770000,11.1,3025,1,3,602,5132,16.7325638638277,144.8451,-37.8327,3.82856893639629,15.2584299992593
290,3,923000,11.1,3025,1,2,740,5132,16.7525997088775,144.8455,-37.8269,3.82916654550069,23.3882828568351
291,4,693000,11.1,3025,2,4,315,5132,16.5596255797005,144.8467,-37.8391,3.82796366721196,7.44007577408773
292,3,620000,11.1,3025,2,2,276,5132,16.86593566117,144.8443,-37.8262,3.82920568283359,8.27051269633017
293,3,800000,11.1,3025,1,2,557.5,5132,6.27519446230068,145.045978,-37.815004,3.83671734644354,11.1019930721176
294,3,728500,11.1,3025,1,1,531,5132,17.3568385948976,144.8385,-37.8277,3.82890051470219,44.8250324542172
295,3,931000,11.1,3025,2,1,590,5132,14.9610941045489,144.8649,-37.8382,3.82853571258675,4.85745928776159
296,3,988000,11.1,3025,1,4,715,5132,15.1025075443373,144.8632,-37.8423,3.82807598903872,5.13222064275966
297,3,590000,11.1,3025,1,2,454.5,5132,5.33183904142909,145.031056,-37.818527,3.8353790918357,16.897003654841
298,3,590000,11.1,3025,1,2,561,5132,16.3446038404783,144.8491,-37.8444,3.82749098941983,25.9421629014561
299,2,610000,11.1,3025,1,2,691,5132,15.8272769000603,144.8553,-37.834,3.82870698313686,16.9279811677468
300,3,815000,11.1,3025,2,3,555,5132,17.2926934921446,144.8388,-37.8318,3.82849348960398,8.52896296155299
301,4,970000,11.1,3025,1,2,708,5132,16.3526550104834,144.8494,-37.833,3.82865223482145,18.3789646682667
302,4,970000,11.1,3025,1,2,708,5132,8.51172153748153,144.98623,-37.77625,3.83802600840475,9.28280367753796
303,4,840000,11.1,3025,2,2,539.9,5132,4.4417835890972,145.016387,-37.858346,3.82920204998012,20.4260933485685
304,3,840000,11.1,3025,1,2,502.5,5132,5.11227267255732,145.019463,-37.823514,3.83393350657861,27.4704188661117
305,4,760000,11.1,3025,1,3,668,5132,16.9009432022655,144.8439,-37.8262,3.82919510815255,13.7593788545633
306,3,852500,11.1,3025,1,2,505.7,5132,5.48834836497328,145.024397,-37.819997,3.83475392030776,11.9858863873297
307,4,847500,11.1,3025,3,1,252,5132,15.6703074103659,144.8568,-37.8393,3.82821035272851,5.34747322820856
308,4,1200000,11.1,3025,1,4,633,5132,15.9138971012141,144.8541,-37.8375,3.82832111000991,12.0531280948926
309,3,630000,11.1,3025,1,2,525.2,5132,5.11002297993555,145.022836,-37.811045,3.83582399587277,14.4117876266555
310,3,700000,11.1,3025,1,1,557,5132,16.2210354183866,144.8505,-37.8441,3.82755832481153,14.5455097145525
311,3,625000,11.1,3025,1,1,536,5132,17.6466348859577,144.8351,-37.8285,3.82872966149861,5.25880797442919
312,2,292000,11.1,3025,1,1,153,5132,14.9898217196233,144.8649,-37.8332,3.82904168825265,10.2965225181749
313,3,640000,11.1,3025,1,2,510.9,5132,4.73467305314057,145.026457,-37.841966,3.83227350371705,7.22354303086683
314,3,800000,11.1,3025,1,2,557.5,5132,6.27519446230068,145.045978,-37.815004,3.83671734644354,14.7122609197107
315,2,599000,6.3,3143,1,1,0,4836,1.50590477600901,145.0262,-37.8543,3.831168453782,7.78340597506737
316,2,550000,6.3,3143,1,0,861,4836,1.37807380921479,145.0284,-37.8539,3.83126705570628,20.5603952869779
317,3,995000,6.3,3143,2,2,0,4836,2.16789394198436,145.016,-37.8552,3.83080792070838,15.1506806495421
318,3,1205000,6.3,3143,2,2,101,4836,2.26266729970289,145.0135,-37.854,3.83086331695461,10.8317925495089
319,3,2675000,6.3,3143,2,2,394.2,4836,1.51355897538182,145.026817,-37.853759,3.83117556357922,22.4154767070887
320,3,1939000,6.3,3143,2,2,296,4836,2.18949051078893,145.0274,-37.8614,3.83048170432155,13.9832214663521
321,1,421500,6.3,3143,1,0,0,4836,1.96838082975859,145.0167,-37.853,3.83104905819882,13.8225575857439
322,2,585000,6.3,3143,1,1,90.3,4836,1.60806831888241,145.02032,-37.851108,3.8313149720582,5.36499323908831
323,3,2050000,6.3,3143,2,2,295.3,4836,1.41833523987032,145.025071,-37.853499,3.83121453950912,8.2195322634537
324,3,1870000,6.3,3143,1,1,217,4836,2.35367071613592,145.0182,-37.8592,3.83046128814132,7.22354303086683
325,2,678000,6.3,3143,1,2,0,4836,2.30922150065743,145.0127,-37.8538,3.83086242332342,12.5447149077275
326,3,1918000,6.3,3143,2,2,0,4836,1.42622862342709,145.0267,-37.8537,3.83124238845872,20.6497154129759
327,2,660000,6.3,3143,1,1,0,4836,2.29036259778875,145.0257,-37.8619,3.83038621939205,11.8540632644955
328,3,2050000,6.3,3143,2,1,205,4836,1.74874875918521,145.0281,-37.8574,3.83090492215525,10.4840032232928
329,2,700000,6.3,3143,1,2,0,4836,2.16789394198436,145.016,-37.8552,3.83080792070838,10.9289339018309
330,2,3625000,6.3,3143,2,2,0,4836,1.52059644273288,145.0291,-37.8555,3.83112361479838,8.92251882416156
331,4,3000000,6.3,3143,2,2,1581,4836,2.69809658597456,145.0111,-37.858,3.83039516086428,8.27051269633017
332,2,1930000,6.3,3143,2,2,219.5,4836,1.66000354229311,145.019081,-37.851832,3.83124330581718,11.4707555699593
333,5,1525000,6.3,3143,2,2,693,4836,2.57877662652078,145.0229,-37.8638,3.8301200619061,25.6372673080309
334,3,735000,6.3,3143,2,1,2113,4836,1.50590477600901,145.0262,-37.8543,3.831168453782,28.1296460375212
335,2,825000,6.3,3143,1,1,0,4836,1.33591798412324,145.0268,-37.8528,3.83133612308733,10.363447888095
336,3,1586000,6.3,3143,2,2,246,4836,2.56708405731552,145.0116,-37.8566,3.83055002298146,5.66069528927859
337,2,645000,6.3,3143,1,1,0,4836,2.3053372366768,145.0198,-37.8596,3.83046307937749,16.0077371979414
338,1,1435000,6.3,3143,2,1,144,4836,1.86303815923725,145.0228,-37.8564,3.83086611510867,10.1370944512487
339,1,280000,6.3,3143,1,1,0,4836,2.58070214147676,145.0185,-37.8619,3.83019605460899,8.92251882416156
340,1,400000,6.3,3143,1,1,0,4836,2.45298481104995,145.0185,-37.8605,3.8303376870353,7.07735971278613
341,2,1780000,6.3,3143,2,2,0,4836,1.42622862342709,145.0267,-37.8537,3.83124238845872,7.50550736421532
342,2,592500,6.3,3143,1,1,0,4836,2.24772225718043,145.0174,-37.8574,3.83062228256563,12.7396973607475
343,2,1210000,6.3,3143,1,0,249,4836,2.10464195370073,145.016,-37.8543,3.83089899958525,12.4379065689304
344,4,2801000,6.3,3143,2,2,624,4836,1.96671724536985,145.0173,-37.8536,3.83100418454255,23.8571904157333
345,3,1800000,6.3,3143,2,2,405,4836,2.22299365817668,145.0145,-37.8545,3.83083913405275,16.5168700629356
346,4,2200000,6.3,3143,1,2,495,4836,2.20672744425545,145.0264,-37.8613,3.83046540927015,10.2850194896903
347,1,324000,6.3,3143,1,1,0,4836,2.40056972155539,145.0114,-37.8537,3.83083820075713,7.28432838727174
348,6,5525000,6.3,3143,3,4,1491,4836,2.73990039364866,145.013,-37.8602,3.83022276691618,13.5878992198967
349,2,1125000,6.3,3143,1,2,169,4836,1.89218008925094,145.0161,-37.851,3.83123563446144,17.3334112337016
350,3,2250000,6.3,3143,3,1,301,4836,1.85213313576591,145.0167,-37.8511,3.83124136418757,11.203896530496
351,3,2250000,6.3,3143,3,1,301,4836,11.9436884329905,144.95257,-37.75698,3.83909332790917,23.4413716979344
352,3,2360000,6.3,3143,2,0,336,4836,2.27809271134469,145.015,-37.8558,3.83072078783172,10.4840032232928
353,2,1900000,6.3,3143,2,0,207,4836,1.94707215661839,145.0224,-37.8571,3.8307847140959,7.98725393657131
354,1,440000,6.3,3143,1,1,0,4836,2.35932108772778,145.0115,-37.8531,3.83090156420478,17.9211029177098
355,2,490000,6.3,3143,1,1,0,4836,2.60200821420303,145.0247,-37.8646,3.83008667726584,32.2423383378241
356,3,2365000,6.3,3143,2,1,316,4836,1.74636125528756,145.019,-37.8521,3.83120091091379,29.026111396249
357,3,1300000,6.3,3143,1,2,212,4836,2.17488870747402,145.0149,-37.8542,3.83088006086511,26.6773008468353
358,3,732000,6.3,3143,2,2,0,4836,2.86748507228758,145.0104,-37.8597,3.8302046767407,10.0054598110324
359,2,704000,6.3,3143,1,1,0,4836,2.16884205631593,145.0186,-37.8573,3.83066409913015,20.8569223324342
360,2,620000,6.3,3143,1,1,0,4836,2.3053372366768,145.0198,-37.8596,3.83046307937749,7.10869064203518
361,3,1900000,6.3,3143,1,2,328,4836,2.23209596117507,145.0158,-37.8559,3.83073180138367,5.07231300391551
362,1,315000,6.3,3143,1,1,0,4836,2.25586698596946,145.0174,-37.8575,3.83061216403619,5.58626365648318
363,3,1992000,6.3,3143,2,2,198.1,4836,1.44377912473664,145.025021,-37.853499,3.83121284302145,7.59050098829727
364,1,450000,6.3,3143,1,1,0,4836,1.57505307308821,145.0203,-37.8509,3.83135671807011,13.4606816328697
365,2,710000,6.3,3143,1,1,2471,4836,2.16884205631593,145.0186,-37.8573,3.83066409913015,3.76009980300567
366,2,872000,6.3,3143,1,1,1194,4836,2.65391427386543,145.0147,-37.8604,3.830247435315,2.70988526718956
367,2,598000,6.3,3143,1,1,0,4836,2.51018938917667,145.0156,-37.8593,3.83038249518612,3.6529821844608
368,3,1285000,6.3,3143,1,2,186,4836,2.09699564007801,145.0173,-37.8554,3.83082202274973,2.73443795634354
369,4,3660000,6.3,3143,3,2,421,4836,1.96522639600204,145.0275,-37.8593,3.83069681689836,3.61933793120101
370,2,520000,6.3,3143,1,1,0,4836,2.58132713784874,145.0183,-37.8618,3.83020088849447,4.59366927687967
371,4,2760000,6.3,3143,2,2,561.9,4836,1.54138958470558,145.024744,-37.853645,3.83115876159521,2.61665226012112
372,2,690000,6.3,3143,1,1,37.5,4836,1.37589851488036,145.02716,-37.85349,3.83126673521611,6.30807787414223
373,4,3625000,6.3,3143,1,2,709,4836,2.33332088850833,145.016,-37.8574,3.83058530168474,3.55572168250559
374,4,4200000,6.3,3143,3,3,563,4836,2.53422014490377,145.0138,-37.8582,3.83044624414262,4.44015641248546
375,3,1101000,6.3,3143,1,2,103,4836,2.27519512628805,145.0135,-37.8542,3.83084307685805,2.70663092481382
376,3,3512500,6.3,3143,2,2,617,4836,1.63417325339521,145.0264,-37.8557,3.83103205065552,8.1058204338624
377,4,2000000,6.3,3143,3,4,544,4836,2.4581079974492,145.0195,-37.8611,3.83030339847495,2.66281206351738
378,3,869000,6.3,3143,1,1,0,4836,1.37343134264622,145.0264,-37.853,3.83130531265686,2.78247437918886
379,2,577000,6.3,3143,1,1,37.5,4836,1.60806831888241,145.02046,-37.851108,3.83133030554132,3.64785261322048
380,3,2865000,6.3,3143,2,2,353.7,4836,1.51659527580407,145.027387,-37.85553,3.83110530196981,3.56469191507617
381,5,2810000,6.3,3143,2,2,617,4836,2.16580816624273,145.0271,-37.8611,3.83050413220958,2.6318966874648
382,2,565000,6.3,3143,1,1,0,4836,2.64252220929492,145.0112,-37.8573,3.83046862824343,2.8197244363543
383,1,567000,6.3,3143,1,1,0,4836,2.47911934149563,145.0113,-37.8549,3.83071412155362,2.72037004074008
384,2,546000,6.3,3143,0,0,0,4836,2.28045262044879,145.0161,-37.8568,3.83064865493121,4.61104095585872
385,2,471500,6.3,3143,1,1,0,4836,1.67059558236584,145.0185,-37.8503,3.83136989667189,2.63540368215631
386,2,455000,5.9,3032,1,2,0,6567,12.7955199841635,144.9165,-37.7756,3.83624614830737,4.52194184516833
387,3,940000,5.9,3032,1,2,298,6567,12.4450245906319,144.9195,-37.7777,3.83611230964299,3.57403395407089
388,2,467000,5.9,3032,1,1,0,6567,12.5059761777085,144.9201,-37.7761,3.83629067055625,2.81126192618377
389,3,895000,5.9,3032,2,2,562.8,6567,3.1522313200952,145.038358,-37.814646,3.83566108406655,3.56529369751373
390,3,1380000,5.9,3032,2,2,277,6567,12.2589846398358,144.9221,-37.7777,3.8361811333141,2.73245160530528
391,3,1380000,5.9,3032,2,2,277,6567,7.62973690513559,145.0135,-37.9092,3.82528515505471,4.43752178841658
392,2,490000,5.9,3032,1,1,423,6567,14.0120967571953,144.9015,-37.7736,3.83605216341572,4.50343909581431
393,4,1850000,5.9,3032,3,1,478,6567,12.8732518657065,144.9179,-37.7729,3.83655742609119,2.7209415526102
394,3,1284000,5.9,3032,1,2,623,6567,13.3336005047202,144.9089,-37.7758,3.8360246507023,4.68876704845922
395,3,971000,5.9,3032,2,2,285,6567,13.3686162312779,144.9091,-37.775,3.83611118464593,3.57665080035665
396,2,710000,5.9,3032,1,1,214,6567,12.8347974890521,144.9142,-37.7776,3.83598216932786,2.77535096197132
397,2,750000,5.9,3032,1,1,226,6567,13.3853124935828,144.9093,-37.7745,3.83616725568836,2.64573978999145
398,2,840000,5.9,3032,1,1,162.4,6567,3.17324134599698,145.03084,-37.813659,3.8356412393903,3.68818718125116
399,2,1053000,5.9,3032,1,1,269,6567,11.9722849151143,144.929,-37.7748,3.8366583013014,5.37576325254728
400,3,1377000,5.9,3032,1,1,417,6567,12.489226169337,144.9208,-37.7756,3.83635997839876,4.38239484804206
401,3,970000,5.9,3032,1,2,350,6567,13.246971681644,144.91,-37.7759,3.8360436151091,4.38376117445781
402,2,940000,5.9,3032,1,1,330,6567,13.7994688863845,144.9049,-37.773,3.83620310804013,1.76850531689343
403,2,751000,5.9,3032,1,1,118,6567,11.5860060859704,144.9288,-37.7807,3.83605385818685,4.46008070577297
404,2,950000,5.9,3032,1,1,173,6567,12.6704239903692,144.9206,-37.7731,3.83660859182858,5.60655671462278
405,2,685000,5.9,3032,1,2,228,6567,13.7513561301155,144.9066,-37.7718,3.83636999031023,3.57295875427311
406,3,1230000,5.9,3032,1,2,594,6567,13.1578080839428,144.9064,-37.7819,3.83533914387577,5.42135608943264
407,3,1230000,5.9,3032,1,2,594,6567,43.0461514014718,144.57519,-37.71088,3.83377927006742,4.70253935485726
408,2,636500,5.9,3032,1,1,0,6567,11.6717620316707,144.9345,-37.7738,3.83690547416463,2.77886432980745
409,3,910000,5.9,3032,1,0,317,6567,13.2411957800229,144.9112,-37.7746,3.83620739862235,6.20875868130391
410,2,872500,5.9,3032,1,1,346.5,6567,3.23879901388744,145.037114,-37.813263,3.83582882040193,7.52009881570417
411,2,770000,5.9,3032,1,1,226,6567,12.5289635232683,144.9186,-37.7774,3.83611894942479,2.71312738215846
412,2,490000,5.9,3032,1,1,164.3,6567,3.47909559568962,145.023891,-37.81116,3.83550612449814,5.3558120967865
413,3,960000,5.9,3032,2,2,229,6567,13.3892123964934,144.9065,-37.7778,3.83575803778939,3.57935625202623
414,2,965000,5.9,3032,1,1,170,6567,12.6636679795102,144.9206,-37.7732,3.83659843486917,4.40542592860822
415,4,1200000,5.9,3032,2,2,420.2,6567,3.71554189313032,145.033785,-37.814083,3.83570828641745,5.33150022633068
416,3,1440000,5.9,3032,1,1,487,6567,13.1330228589127,144.9146,-37.7725,3.83651068899332,2.7132264418252
417,2,955000,5.9,3032,1,0,255,6567,12.0488159670111,144.9208,-37.7825,3.83565936610865,3.56740128661372
418,2,450000,5.9,3032,1,1,0,6567,13.6112608389028,144.9074,-37.7731,3.83625913679311,6.4931581260214
419,3,801000,5.9,3032,1,2,431,6567,12.1490873171423,144.9207,-37.781,3.83580900452608,3.49135322301023
420,3,770000,5.9,3032,1,2,784.9,6567,3.19195354802158,145.058497,-37.816882,3.83570975253678,3.52565626483701
421,3,1000000,5.9,3032,2,2,440,6567,13.8333921022109,144.9031,-37.7746,3.83599296882032,2.72925064625032
422,3,1435000,5.9,3032,2,2,532,6567,13.8220698541691,144.904,-37.7737,3.83610819167834,3.61489741085014
423,1,390000,5.9,3032,1,1,0,6567,13.5175658620606,144.9094,-37.7723,3.83639333585723,3.60367533632122
424,3,1425000,5.9,3032,2,2,495,6567,13.21465858532,144.9055,-37.7821,3.83529502065793,4.38449022803516
425,3,1425000,5.9,3032,2,2,495,6567,20.1666955201173,145.02568,-37.66101,3.85081759623547,7.38855008374624
426,3,925000,5.9,3032,2,1,293.2,6567,2.44877168314803,145.014963,-37.845785,3.8317298061651,2.68978127844602
427,4,1340000,5.9,3032,2,2,683,6567,11.7537260733661,144.932,-37.775,3.8367174056916,2.66482320362978
