,Unnamed: 0,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms,precio_div,is_train
254,254,3,720000,11.1,3025.0,1,2,530.1,5132.0,5.30879990290393,145.034542,-37.824006,3.83486027713705,5.5172691071934326,0,False
255,255,3,705000,11.1,3025.0,1,2,555.7,5132.0,5.443023060815659,145.024048,-37.816934,3.83562027743609,5.435963052260154,0,True
256,256,3,588000,11.1,3025.0,1,1,328.0,5132.0,15.7888121826844,144.8555,-37.838,3.8283075215391897,3.337924485526869,0,True
257,257,4,720000,11.1,3025.0,2,2,583.3,5132.0,5.3419968414831915,145.020407,-37.814232,3.83543340617015,8.245114876681544,0,True
259,259,2,550000,11.1,3025.0,1,1,600.8,5132.0,5.17755321793065,145.04417,-37.828282,3.83446283567284,4.200947733259127,0,True
260,260,3,640000,11.1,3025.0,1,2,510.9,5132.0,4.734673053140571,145.026457,-37.841966,3.83227350371705,5.923381112239452,0,True
261,261,3,537500,11.1,3025.0,1,1,287.5,5132.0,5.1747836548592,145.038386,-37.81849,3.8356312603259,5.603086870577357,0,True
262,262,4,875000,11.1,3025.0,1,4,559.0,5132.0,16.010743273835402,144.8529,-37.8448,3.82755094491185,4.151405085058766,1,False
263,263,3,800000,11.1,3025.0,1,2,557.5,5132.0,6.27519446230068,145.045978,-37.815004,3.83671734644354,5.01487418746174,0,False
264,264,3,713500,11.1,3025.0,1,1,519.3,5132.0,4.57799860708352,145.049394,-37.867492,3.82970888161036,6.054408032853083,0,True
265,265,2,551000,11.1,3025.0,1,1,654.5,5132.0,4.6829946859183496,145.037142,-37.81465,3.83551967261294,4.474115018999627,0,False
266,266,3,685000,11.1,3025.0,1,2,532.5,5132.0,5.49251672456524,145.032407,-37.824257,3.83464854706657,5.407075841041324,0,True
267,267,2,640000,11.1,3025.0,1,1,252.0,5132.0,15.3700916582739,144.8602,-37.8397,3.82825973778862,2.528069029536808,0,True
268,268,4,650000,11.1,3025.0,1,4,558.0,5132.0,16.011262159361902,144.8529,-37.8451,3.8275206037241296,4.15135657268971,0,False
269,269,3,925000,11.1,3025.0,1,2,489.1,5132.0,4.39160076834136,145.03116699999995,-37.867644,3.82861356348062,6.224490749294247,1,True
270,270,3,670000,11.1,3025.0,1,2,418.8,5132.0,5.5591800331233605,145.035257,-37.824006,3.83487479657498,5.3690501244716655,0,True
271,271,3,680000,11.1,3025.0,1,1,501.2,5132.0,5.0127332941785,145.015597,-37.821569,3.83491007897138,5.7136768134622775,0,True
272,272,3,765000,11.1,3025.0,1,2,600.6,5132.0,5.15225383633529,145.028777,-37.823359,3.83504530234127,5.617999216677449,0,True
274,274,3,708000,11.1,3025.0,1,2,585.0,5132.0,16.1710618739815,144.8523,-37.8258,3.82945767174786,3.309235100501963,0,False
275,275,3,656000,11.1,3025.0,1,2,516.1,5132.0,5.19218828029479,145.034427,-37.828246,3.83423002141529,5.59166503286509,0,False
276,276,4,883000,11.1,3025.0,2,2,389.6,5132.0,5.48389329799312,145.05204799999996,-37.826992,3.83418909913214,8.11810219421414,1,True
277,277,4,965000,11.1,3025.0,1,4,851.0,5132.0,16.7820097546247,144.8444,-37.8345,3.82836828820257,4.082152605366032,1,True
279,279,3,870000,11.1,3025.0,1,2,451.5,5132.0,5.5918064859940495,145.04056599999996,-37.815379,3.83534013932087,5.350797383579917,1,True
280,280,3,681000,11.1,3025.0,1,2,502.4,5132.0,4.58736076767483,145.040908,-37.866346,3.82943868462866,6.046288302763759,0,True
281,281,2,522500,11.1,3025.0,1,1,73.7,5132.0,6.39540075721683,145.035867,-37.815557,3.8358497712406,3.7226951293597965,0,True
282,282,5,972000,11.1,3025.0,2,2,427.2,5132.0,6.3391174814642,145.074731,-37.824509,3.83523383262645,8.727866125719995,1,True
283,283,3,590000,11.1,3025.0,1,2,454.5,5132.0,5.33183904142909,145.031056,-37.818527,3.835379091835701,5.502994086819212,0,True
284,284,2,450000,11.1,3025.0,1,1,414.0,5132.0,4.62886363552487,145.025621,-37.814177,3.83533456394048,4.50806230769346,0,False
285,285,3,765000,11.1,3025.0,1,2,600.6,5132.0,5.15225383633529,145.028777,-37.823359,3.83504530234127,5.617999216677449,0,True
286,286,3,750000,11.1,3025.0,1,2,509.0,5132.0,5.43172429217409,145.030242,-37.824476,3.83463374434877,5.442638069060114,0,True
287,287,3,680000,11.1,3025.0,1,3,551.0,5132.0,16.254951351224598,144.8514,-37.8254,3.8294743743622,3.3030944012870718,0,True
288,288,2,510000,11.1,3025.0,1,1,195.2,5132.0,4.96732741270604,145.04263,-37.816074,3.83558509447597,4.309584540709237,0,True
289,289,3,770000,11.1,3025.0,1,3,602.0,5132.0,16.7325638638277,144.8451,-37.8327,3.82856893639629,3.269142384265838,0,True
290,290,3,923000,11.1,3025.0,1,2,740.0,5132.0,16.7525997088775,144.8455,-37.8269,3.82916654550069,3.2677543734577528,1,True
291,291,4,693000,11.1,3025.0,2,4,315.0,5132.0,16.5596255797005,144.8467,-37.8391,3.82796366721196,4.9218633158717475,0,False
292,292,3,620000,11.1,3025.0,2,2,276.0,5132.0,16.865935661170006,144.8443,-37.8262,3.82920568283359,4.074944955582462,0,True
293,293,3,800000,11.1,3025.0,1,2,557.5,5132.0,6.27519446230068,145.045978,-37.815004,3.83671734644354,5.01487418746174,0,True
294,294,3,728500,11.1,3025.0,1,1,531.0,5132.0,17.3568385948976,144.8385,-37.8277,3.82890051470219,3.2271841862953643,0,False
295,295,3,931000,11.1,3025.0,2,1,590.0,5132.0,14.9610941045489,144.8649,-37.8382,3.8285357125867496,4.255451866021857,1,False
297,297,3,590000,11.1,3025.0,1,2,454.5,5132.0,5.33183904142909,145.031056,-37.818527,3.835379091835701,5.502994086819212,0,True
299,299,2,610000,11.1,3025.0,1,2,691.0,5132.0,15.827276900060301,144.8553,-37.834,3.82870698313686,2.5012376948296198,0,True
300,300,3,815000,11.1,3025.0,2,3,555.0,5132.0,17.2926934921446,144.8388,-37.8318,3.828493489603981,4.03922036505901,0,False
301,301,4,970000,11.1,3025.0,1,2,708.0,5132.0,16.3526550104834,144.8494,-37.833,3.82865223482145,4.1200134383756035,1,True
302,302,4,970000,11.1,3025.0,1,2,708.0,5132.0,8.51172153748153,144.98623,-37.77625,3.8380260084047504,5.376243456847101,1,True
303,303,4,840000,11.1,3025.0,2,2,539.9,5132.0,4.4417835890972,145.016387,-37.858346,3.82920204998012,9.265587953300418,0,True
304,304,3,840000,11.1,3025.0,1,2,502.5,5132.0,5.112272672557321,145.019463,-37.823514,3.8339335065786098,5.644822068728138,0,True
305,305,4,760000,11.1,3025.0,1,3,668.0,5132.0,16.900943202265502,144.8439,-37.8262,3.82919510815255,4.0719565466408065,0,True
306,306,3,852500,11.1,3025.0,1,2,505.7,5132.0,5.48834836497328,145.024397,-37.819997,3.83475392030776,5.409486864797535,0,False
307,307,4,847500,11.1,3025.0,3,1,252.0,5132.0,15.6703074103659,144.8568,-37.8393,3.82821035272851,5.857360635348159,0,False
308,308,4,1200000,11.1,3025.0,1,4,633.0,5132.0,15.913897101214099,144.8541,-37.8375,3.82832111000991,4.160507224334442,1,True
309,309,3,630000,11.1,3025.0,1,2,525.2,5132.0,5.11002297993555,145.022836,-37.811045,3.83582399587277,5.6463452330368264,0,True
310,310,3,700000,11.1,3025.0,1,1,557.0,5132.0,16.2210354183866,144.8505,-37.8441,3.8275583248115295,3.3055704734104867,0,True
311,311,3,625000,11.1,3025.0,1,1,536.0,5132.0,17.6466348859577,144.8351,-37.8285,3.8287296614986097,3.2085684175214957,0,True
312,312,2,292000,11.1,3025.0,1,1,153.0,5132.0,14.9898217196233,144.8649,-37.8332,3.82904168825265,2.5514619941415138,0,True
313,313,3,640000,11.1,3025.0,1,2,510.9,5132.0,4.734673053140571,145.026457,-37.841966,3.83227350371705,5.923381112239452,0,False
314,314,3,800000,11.1,3025.0,1,2,557.5,5132.0,6.27519446230068,145.045978,-37.815004,3.83671734644354,5.01487418746174,0,True
315,315,2,599000,6.3,3143.0,1,1,0.0,4836.0,1.50590477600901,145.0262,-37.8543,3.831168453782,16.87312712489027,0,False
316,316,2,550000,6.3,3143.0,1,0,861.0,4836.0,1.3780738092147902,145.0284,-37.8539,3.83126705570628,21.540508392112073,0,True
317,317,3,995000,6.3,3143.0,2,2,0.0,4836.0,2.16789394198436,145.016,-37.8552,3.83080792070838,14.879268199699766,1,True
318,318,3,1205000,6.3,3143.0,2,2,101.0,4836.0,2.26266729970289,145.0135,-37.854,3.8308633169546096,14.099571722493884,1,True
319,319,3,2675000,6.3,3143.0,2,2,394.2,4836.0,1.5135589753818202,145.026817,-37.853759,3.83117556357922,27.777878429458777,1,True
320,320,3,1939000,6.3,3143.0,2,2,296.0,4836.0,2.18949051078893,145.0274,-37.8614,3.830481704321549,14.691058758880734,1,True
321,321,1,421500,6.3,3143.0,1,0,0.0,4836.0,1.96838082975859,145.0167,-37.853,3.83104905819882,6.800196995273273,0,True
322,322,2,585000,6.3,3143.0,1,1,90.3,4836.0,1.60806831888241,145.02032,-37.851108,3.8313149720582,14.541612328394196,0,True
325,325,2,678000,6.3,3143.0,1,2,0.0,4836.0,2.30922150065743,145.0127,-37.8538,3.83086242332342,8.253876191254658,0,True
326,326,3,1918000,6.3,3143.0,2,2,0.0,4836.0,1.42622862342709,145.0267,-37.8537,3.83124238845872,32.42770362682044,1,True
327,327,2,660000,6.3,3143.0,1,1,0.0,4836.0,2.29036259778875,145.0257,-37.8619,3.8303862193920497,8.335550521914291,0,True
328,328,3,2050000,6.3,3143.0,2,1,205.0,4836.0,1.7487487591852098,145.0281,-37.8574,3.83090492215525,20.59923849317979,1,True
330,330,2,3625000,6.3,3143.0,2,2,0.0,4836.0,1.5205964427328795,145.0291,-37.8555,3.83112361479838,21.976335092889485,1,True
331,331,4,3000000,6.3,3143.0,2,2,1581.0,4836.0,2.69809658597456,145.0111,-37.858,3.83039516086428,13.91925695679178,1,True
333,333,5,1525000,6.3,3143.0,2,2,693.0,4836.0,2.57877662652078,145.0229,-37.8638,3.8301200619061,17.014502849940207,1,False
336,336,3,1586000,6.3,3143.0,2,2,246.0,4836.0,2.5670840573155203,145.0116,-37.8566,3.83055002298146,12.211798813660641,1,True
337,337,2,645000,6.3,3143.0,1,1,0.0,4836.0,2.3053372366768,145.0198,-37.8596,3.8304630793774894,8.270512696330186,0,True
338,338,1,1435000,6.3,3143.0,2,1,144.0,4836.0,1.86303815923725,145.0228,-37.8564,3.83086611510867,11.101993072117622,1,False
339,339,1,280000,6.3,3143.0,1,1,0.0,4836.0,2.58070214147676,145.0185,-37.8619,3.83019605460899,4.857459287761603,0,True
340,340,1,400000,6.3,3143.0,1,1,0.0,4836.0,2.45298481104995,145.0185,-37.8605,3.8303376870352994,5.132220642759659,0,True
343,343,2,1210000,6.3,3143.0,1,0,249.0,4836.0,2.10464195370073,145.016,-37.8543,3.83089899958525,9.282803677537952,1,True
344,344,4,2801000,6.3,3143.0,2,2,624.0,4836.0,1.96671724536985,145.0173,-37.8536,3.8310041845425498,20.42609334856843,1,False
345,345,3,1800000,6.3,3143.0,2,2,405.0,4836.0,2.22299365817668,145.0145,-37.8545,3.83083913405275,14.411787626655554,1,True
346,346,4,2200000,6.3,3143.0,1,2,495.0,4836.0,2.20672744425545,145.0264,-37.8613,3.83046540927015,14.545509714552491,1,True
348,348,6,5525000,6.3,3143.0,3,4,1491.0,4836.0,2.7399003936486603,145.013,-37.8602,3.830222766916181,20.56039528697795,1,True
350,350,3,2250000,6.3,3143.0,3,1,301.0,4836.0,1.8521331357659097,145.0167,-37.8511,3.8312413641875698,22.415476707088803,1,True
351,351,3,2250000,6.3,3143.0,3,1,301.0,4836.0,11.9436884329905,144.95257,-37.75698,3.8390933279091697,5.570314486927591,1,True
354,354,1,440000,6.3,3143.0,1,1,0.0,4836.0,2.35932108772778,145.0115,-37.8531,3.83090156420478,5.364993239088309,0,False
355,355,2,490000,6.3,3143.0,1,1,0.0,4836.0,2.60200821420303,145.0247,-37.8646,3.83008667726584,7.2235430308668445,0,True
356,356,3,2365000,6.3,3143.0,2,1,316.0,4836.0,1.74636125528756,145.019,-37.8521,3.8312009109137897,20.64971541297588,1,True
358,358,3,732000,6.3,3143.0,2,2,0.0,4836.0,2.86748507228758,145.0104,-37.8597,3.8302046767407,10.928933901830911,0,True
359,359,2,704000,6.3,3143.0,1,1,0.0,4836.0,2.16884205631593,145.0186,-37.8573,3.83066409913015,8.922518824161537,0,True
360,360,2,620000,6.3,3143.0,1,1,0.0,4836.0,2.3053372366768,145.0198,-37.8596,3.8304630793774894,8.270512696330186,0,True
361,361,3,1900000,6.3,3143.0,1,2,328.0,4836.0,2.23209596117507,145.0158,-37.8559,3.8307318013836698,11.470755569959307,1,False
362,362,1,315000,6.3,3143.0,1,1,0.0,4836.0,2.25586698596946,145.0174,-37.8575,3.83061216403619,5.6606952892785705,0,False
363,363,3,1992000,6.3,3143.0,2,2,198.1,4836.0,1.4437791247366398,145.025021,-37.853499,3.83121284302145,31.34781337503102,1,True
364,364,1,450000,6.3,3143.0,1,1,0.0,4836.0,1.57505307308821,145.0203,-37.8509,3.83135671807011,10.137094451248684,0,True
365,365,2,710000,6.3,3143.0,1,1,2471.0,4836.0,2.16884205631593,145.0186,-37.8573,3.83066409913015,8.922518824161537,0,True
366,366,2,872000,6.3,3143.0,1,1,1194.0,4836.0,2.65391427386543,145.0147,-37.8604,3.830247435315,7.077359712786117,1,True
367,367,2,598000,6.3,3143.0,1,1,0.0,4836.0,2.51018938917667,145.0156,-37.8593,3.83038249518612,7.505507364215328,0,False
368,368,3,1285000,6.3,3143.0,1,2,186.0,4836.0,2.09699564007801,145.0173,-37.8554,3.8308220227497296,12.437906568930426,1,True
369,369,4,3660000,6.3,3143.0,3,2,421.0,4836.0,1.96522639600204,145.0275,-37.8593,3.83069681689836,23.85719041573339,1,True
370,370,2,520000,6.3,3143.0,1,1,0.0,4836.0,2.5813271378487403,145.0183,-37.8618,3.83020088849447,7.2843283872717235,0,False
371,371,4,2760000,6.3,3143.0,2,2,561.9,4836.0,1.54138958470558,145.024744,-37.853645,3.83115876159521,31.929768117013804,1,True
372,372,2,690000,6.3,3143.0,1,1,37.5,4836.0,1.37589851488036,145.02716,-37.85349,3.8312667352161096,21.647145457343573,0,True
373,373,4,3625000,6.3,3143.0,1,2,709.0,4836.0,2.33332088850833,145.016,-37.8574,3.83058530168474,13.587899219896753,1,True
374,374,4,4200000,6.3,3143.0,3,3,563.0,4836.0,2.5342201449037702,145.0138,-37.8582,3.83044624414262,17.333411233701643,1,False
375,375,3,1101000,6.3,3143.0,1,2,103.0,4836.0,2.27519512628805,145.0135,-37.8542,3.8308430768580495,11.203896530495982,1,False
376,376,3,3512500,6.3,3143.0,2,2,617.0,4836.0,1.6341732533952098,145.0264,-37.8557,3.83103205065552,23.44137169793428,1,True
377,377,4,2000000,6.3,3143.0,3,4,544.0,4836.0,2.4581079974492,145.0195,-37.8611,3.83030339847495,17.921102917709753,1,True
378,378,3,869000,6.3,3143.0,1,1,0.0,4836.0,1.37343134264622,145.0264,-37.853,3.83130531265686,29.026111396248695,0,True
379,379,2,577000,6.3,3143.0,1,1,37.5,4836.0,1.60806831888241,145.02046,-37.851108,3.83133030554132,14.541612328394196,0,True
380,380,3,2865000,6.3,3143.0,2,2,353.7,4836.0,1.51659527580407,145.027387,-37.85553,3.83110530196981,27.64421034858568,1,True
382,382,2,565000,6.3,3143.0,1,1,0.0,4836.0,2.64252220929492,145.0112,-37.8573,3.8304686282434304,7.108690642035183,0,True
383,383,1,567000,6.3,3143.0,1,1,0.0,4836.0,2.47911934149563,145.0113,-37.8549,3.83071412155362,5.072313003915502,0,False
386,386,2,455000,5.9,3032.0,1,2,0.0,6567.0,12.7955199841635,144.9165,-37.7756,3.83624614830737,2.709885267189562,0,True
388,388,2,467000,5.9,3032.0,1,1,0.0,6567.0,12.505976177708499,144.9201,-37.7761,3.83629067055625,2.7344379563435335,0,True
389,389,3,895000,5.9,3032.0,2,2,562.8,6567.0,3.1522313200952,145.03835800000004,-37.814646,3.8356610840665497,10.02771500373273,1,True
390,390,3,1380000,5.9,3032.0,2,2,277.0,6567.0,12.258984639835804,144.9221,-37.7777,3.8361811333141,4.593669276879673,1,True
391,391,3,1380000,5.9,3032.0,2,2,277.0,6567.0,7.62973690513559,145.0135,-37.9092,3.82528515505471,5.66566098814774,1,True
392,392,2,490000,5.9,3032.0,1,1,423.0,6567.0,14.012096757195303,144.9015,-37.7736,3.836052163415721,2.616652260121118,0,False
393,393,4,1850000,5.9,3032.0,3,1,478.0,6567.0,12.873251865706502,144.9179,-37.7729,3.83655742609119,6.308077874142232,1,True
394,394,3,1284000,5.9,3032.0,1,2,623.0,6567.0,13.333600504720199,144.9089,-37.7758,3.8360246507023,3.5557216825055904,1,True
395,395,3,971000,5.9,3032.0,2,2,285.0,6567.0,13.3686162312779,144.9091,-37.775,3.83611118464593,4.440156412485461,1,True
396,396,2,710000,5.9,3032.0,1,1,214.0,6567.0,12.8347974890521,144.9142,-37.7776,3.83598216932786,2.706630924813823,0,True
397,397,2,750000,5.9,3032.0,1,1,226.0,6567.0,13.385312493582802,144.9093,-37.7745,3.83616725568836,2.66281206351738,0,True
398,398,2,840000,5.9,3032.0,1,1,162.4,6567.0,3.17324134599698,145.03083999999996,-37.813659,3.8356412393903,5.982016809323164,0,False
399,399,2,1053000,5.9,3032.0,1,1,269.0,6567.0,11.972284915114301,144.929,-37.7748,3.8366583013014,2.7824743791888604,1,False
401,401,3,970000,5.9,3032.0,1,2,350.0,6567.0,13.246971681644,144.91,-37.7759,3.8360436151091,3.564691915076166,1,True
402,402,2,940000,5.9,3032.0,1,1,330.0,6567.0,13.7994688863845,144.9049,-37.773,3.83620310804013,2.6318966874648044,1,False
403,403,2,751000,5.9,3032.0,1,1,118.0,6567.0,11.5860060859704,144.9288,-37.7807,3.8360538581868497,2.819724436354299,0,True
404,404,2,950000,5.9,3032.0,1,1,173.0,6567.0,12.670423990369198,144.9206,-37.7731,3.83660859182858,2.720370040740081,1,True
405,405,2,685000,5.9,3032.0,1,2,228.0,6567.0,13.7513561301155,144.9066,-37.7718,3.83636999031023,2.6354036821563143,0,True
406,406,3,1230000,5.9,3032.0,1,2,594.0,6567.0,13.157808083942802,144.9064,-37.7819,3.83533914387577,3.574033954070895,1,True
407,407,3,1230000,5.9,3032.0,1,2,594.0,6567.0,43.046151401471796,144.57519,-37.71088,3.83377927006742,2.4480788054799505,1,True
408,408,2,636500,5.9,3032.0,1,1,0.0,6567.0,11.6717620316707,144.9345,-37.7738,3.83690547416463,2.811261926183772,0,False
409,409,3,910000,5.9,3032.0,1,0,317.0,6567.0,13.2411957800229,144.9112,-37.7746,3.83620739862235,3.5652936975137224,1,True
410,410,2,872500,5.9,3032.0,1,1,346.5,6567.0,3.23879901388744,145.037114,-37.813263,3.83582882040193,5.877927226462512,1,True
413,413,3,960000,5.9,3032.0,2,2,229.0,6567.0,13.389212396493402,144.9065,-37.7778,3.83575803778939,4.437521788416584,1,True
414,414,2,965000,5.9,3032.0,1,1,170.0,6567.0,12.6636679795102,144.9206,-37.7732,3.8365984348691695,2.7209415526102045,1,False
415,415,4,1200000,5.9,3032.0,2,2,420.2,6567.0,3.71554189313032,145.03378500000005,-37.814083,3.83570828641745,10.525906527719997,1,True
416,416,3,1440000,5.9,3032.0,1,1,487.0,6567.0,13.1330228589127,144.9146,-37.7725,3.83651068899332,3.5766508003566506,1,False
417,417,2,955000,5.9,3032.0,1,0,255.0,6567.0,12.048815967011096,144.9208,-37.7825,3.8356593661086498,2.775350961971316,1,True
419,419,3,801000,5.9,3032.0,1,2,431.0,6567.0,12.1490873171423,144.9207,-37.781,3.83580900452608,3.688187181251157,0,False
420,420,3,770000,5.9,3032.0,1,2,784.9,6567.0,3.19195354802158,145.058497,-37.816882,3.83570975253678,7.935617344404937,0,True
421,421,3,1000000,5.9,3032.0,2,2,440.0,6567.0,13.833392102210901,144.9031,-37.7746,3.83599296882032,4.3823948480420585,1,False
422,422,3,1435000,5.9,3032.0,2,2,532.0,6567.0,13.822069854169099,144.904,-37.7737,3.83610819167834,4.383761174457809,1,False
423,423,1,390000,5.9,3032.0,1,1,0.0,6567.0,13.5175658620606,144.9094,-37.7723,3.8363933358572297,1.7685053168934337,0,False
424,424,3,1425000,5.9,3032.0,2,2,495.0,6567.0,13.21465858532,144.9055,-37.7821,3.8352950206579295,4.4600807057729694,1,True
425,425,3,1425000,5.9,3032.0,2,2,495.0,6567.0,20.1666955201173,145.02568,-37.66101,3.85081759623547,3.8324903068436575,1,True
426,426,3,925000,5.9,3032.0,2,1,293.2,6567.0,2.44877168314803,145.014963,-37.845785,3.8317298061651,12.855179132595744,1,True
427,427,4,1340000,5.9,3032.0,2,2,683.0,6567.0,11.753726073366101,144.93200000000004,-37.775,3.8367174056916,5.606556714622773,1,True
428,428,3,955000,5.9,3032.0,1,1,263.0,6567.0,13.168015836454,144.9116,-37.7753,3.83614690022316,3.5729587542731096,1,True
429,429,2,1075000,5.9,3032.0,1,1,729.9,6567.0,3.32804014820796,145.04493100000005,-37.813949,3.83583813467377,5.745051209676419,1,True
430,430,4,1100000,5.9,3032.0,2,5,559.0,6567.0,12.785984220174198,144.9136,-37.7791,3.83581398180475,5.42135608943263,1,True
431,431,3,1255000,5.9,3032.0,2,2,308.0,6567.0,11.5679212342467,144.9338,-37.7759,3.83667364642537,4.702539354857255,1,True
432,432,4,1483000,5.9,3032.0,2,3,432.8,6567.0,3.4321662752532403,145.056046,-37.817276,3.83574377292228,11.203052496958339,1,True
433,433,2,432000,5.9,3032.0,1,1,0.0,6567.0,12.0109598093535,144.9303,-37.773,3.83687554602494,2.778864329807456,0,True
434,434,4,1640000,5.9,3032.0,3,2,562.0,6567.0,13.410332156883,144.903,-37.782,3.8352390026997,6.208758681303916,1,True
435,435,6,1430000,5.9,3032.0,2,1,461.0,6567.0,11.582860030654599,144.9295,-37.78,3.83614346214928,7.520098815704175,1,True
436,436,2,610000,5.9,3032.0,1,1,301.0,6567.0,12.7566028437435,144.914,-37.7791,3.8358245696694704,2.713127382158455,0,True
437,437,3,940000,5.9,3032.0,3,1,491.0,6567.0,13.1910172041516,144.9136,-37.7727,3.8364639011773103,5.355812096786509,1,True
439,439,4,1505000,5.9,3032.0,2,3,419.8,6567.0,3.43125461655187,145.058584,-37.817537,3.83573552245485,11.205466406643747,1,True
442,442,2,1150000,5.9,3032.0,1,1,387.0,6567.0,12.755417095662803,144.9191,-37.7734,3.836538410627581,2.7132264418251983,1,True
443,443,3,1350000,5.9,3032.0,1,3,575.0,6567.0,13.2210023457781,144.9049,-37.7828,3.83520808410176,3.5674012866137237,1,True
444,444,5,1905000,5.9,3032.0,2,2,521.0,6567.0,11.9689991541005,144.9261,-37.7778,3.83627686101361,6.493158126021401,1,True
445,445,2,865000,5.9,3032.0,2,1,146.0,6567.0,13.9858083535293,144.9038,-37.7713,3.83634664414516,3.4913532230102233,0,False
447,447,2,442000,5.9,3032.0,1,1,0.0,6567.0,12.5661667236928,144.9219,-37.7733,3.83662269380753,2.7292506462503123,0,True
448,448,2,540000,5.9,3032.0,2,1,0.0,6567.0,12.780036481591802,144.9141,-37.7786,3.83587798383212,3.614897410850144,0,True
449,449,3,1037500,5.9,3032.0,1,2,506.0,6567.0,12.881840127781699,144.9133,-37.7779,3.83592788376273,3.6036753363212206,1,True
451,451,2,440000,5.9,3032.0,1,1,0.0,6567.0,13.0416434403735,144.9137,-37.7749,3.8362431138136697,2.6897812784460147,0,True
